Date,Open,High,Low,Close,Volume
1970-01-01 00:00:00.020230213,0.9203,0.925985,0.91914,0.919465,-1
1970-01-01 00:00:00.020230214,0.920025,0.92344,0.913735,0.921745,-1
1970-01-01 00:00:00.020230215,0.92138,0.92641,0.92112,0.923825,-1
1970-01-01 00:00:00.020230216,0.924175,0.92721,0.92141,0.925705,-1
1970-01-01 00:00:00.020230217,0.925425,0.933225,0.92402,0.92537,-1
2023-02-17 00:00:00.000000000,0.925425,0.933225,0.92402,0.92537,-1
2023-02-20 00:00:00.000000000,0.92582,0.926085,0.92205,0.92326,-1
2023-02-21 00:00:00.000000000,0.924145,0.928295,0.92284,0.92779,-1
2023-02-22 00:00:00.000000000,0.927455,0.93189,0.925315,0.931415,-1
2023-02-23 00:00:00.000000000,0.930625,0.9349,0.929015,0.934095,-1
2023-02-24 00:00:00.000000000,0.933605,0.941275,0.932605,0.940645,-1
2023-02-27 00:00:00.000000000,0.94045,0.942925,0.934445,0.93589,-1
2023-02-28 00:00:00.000000000,0.936,0.942325,0.93416,0.942135,-1
2023-03-01 00:00:00.000000000,0.941925,0.94288,0.935065,0.93956,-1
2023-03-02 00:00:00.000000000,0.9398,0.94402,0.939255,0.942445,-1
2023-03-03 00:00:00.000000000,0.941575,0.94223,0.935915,0.936465,-1
2023-03-06 00:00:00.000000000,0.936775,0.93733,0.93053,0.93074,-1
2023-03-07 00:00:00.000000000,0.9309,0.942455,0.9286,0.9421,-1
2023-03-08 00:00:00.000000000,0.9415,0.94387,0.93892,0.941595,-1
2023-03-09 00:00:00.000000000,0.941365,0.941965,0.93243,0.932755,-1
2023-03-10 00:00:00.000000000,0.934,0.934,0.91747,0.92068,-1
2023-03-13 00:00:00.000000000,0.921,0.921,0.907145,0.91198,-1
2023-03-14 00:00:00.000000000,0.912325,0.91647,0.90966,0.914245,-1
2023-03-15 00:00:00.000000000,0.9132,0.933825,0.912335,0.93326,-1
2023-03-16 00:00:00.000000000,0.93326,0.93418,0.92301,0.929365,-1
2023-03-17 00:00:00.000000000,0.929875,0.93014,0.92399,0.927415,-1
2023-03-20 00:00:00.000000000,0.927075,0.93125,0.924035,0.92904,-1
2023-03-21 00:00:00.000000000,0.927625,0.931695,0.92093,0.922325,-1
2023-03-22 00:00:00.000000000,0.92219,0.924585,0.914745,0.91753,-1
2023-03-23 00:00:00.000000000,0.916575,0.91811,0.91198,0.916615,-1
2023-03-24 00:00:00.000000000,0.91632,0.92173,0.915535,0.919975,-1
2023-03-27 00:00:00.000000000,0.91785,0.919975,0.91543,0.915695,-1
2023-03-28 00:00:00.000000000,0.9161,0.92226,0.91371,0.9197,-1
2023-03-29 00:00:00.000000000,0.919325,0.922325,0.916515,0.918525,-1
2023-03-30 00:00:00.000000000,0.919525,0.92005,0.91263,0.913205,-1
2023-03-31 00:00:00.000000000,0.914325,0.9178,0.91159,0.915825,-1
2023-04-03 00:00:00.000000000,0.914975,0.91969,0.91157,0.912785,-1
2023-04-04 00:00:00.000000000,0.9131,0.914305,0.90549,0.90606,-1
2023-04-05 00:00:00.000000000,0.905975,0.90761,0.900775,0.906905,-1
2023-04-06 00:00:00.000000000,0.906175,0.907505,0.90361,0.90471,-1
2023-04-07 00:00:00.000000000,0.90525,0.90818,0.9034,0.90489,-1
2023-04-10 00:00:00.000000000,0.904515,0.912045,0.904395,0.90953,-1
2023-04-11 00:00:00.000000000,0.909025,0.91032,0.9028,0.903325,-1
2023-04-12 00:00:00.000000000,0.903625,0.903645,0.89435,0.896485,-1
2023-04-13 00:00:00.000000000,0.895895,0.897495,0.88597,0.88949,-1
2023-04-14 00:00:00.000000000,0.889325,0.89589,0.88669,0.893735,-1
2023-04-17 00:00:00.000000000,0.89475,0.899645,0.892205,0.89873,-1
2023-04-18 00:00:00.000000000,0.898675,0.898895,0.895455,0.8966,-1
2023-04-19 00:00:00.000000000,0.89632,0.90031,0.89581,0.89752,-1
2023-04-20 00:00:00.000000000,0.89765,0.89834,0.892025,0.8923,-1
