Date,Open,High,Low,Close,Volume
2023-02-17 00:00:00.000000000,1.34503,1.353745,1.34503,1.347275,-1
2023-02-20 00:00:00.000000000,1.348025,1.349455,1.344155,1.345235,-1
2023-02-21 00:00:00.000000000,1.345425,1.354955,1.34414,1.35378,-1
2023-02-22 00:00:00.000000000,1.35352,1.35685,1.35145,1.35514,-1
2023-02-23 00:00:00.000000000,1.35538,1.35813,1.35162,1.354865,-1
2023-02-24 00:00:00.000000000,1.354035,1.36653,1.35273,1.36107,-1
2023-02-27 00:00:00.000000000,1.360665,1.36245,1.3534,1.35754,-1
2023-02-28 00:00:00.000000000,1.357405,1.364835,1.356085,1.36471,-1
2023-03-01 00:00:00.000000000,1.36427,1.365915,1.35843,1.359315,-1
2023-03-02 00:00:00.000000000,1.35955,1.36417,1.358245,1.359595,-1
2023-03-03 00:00:00.000000000,1.35917,1.36445,1.35552,1.359645,-1
2023-03-06 00:00:00.000000000,1.36,1.3629,1.3582,1.36126,-1
2023-03-07 00:00:00.000000000,1.361395,1.37613,1.36001,1.37538,-1
2023-03-08 00:00:00.000000000,1.37483,1.38149,1.374505,1.380485,-1
2023-03-09 00:00:00.000000000,1.37998,1.383725,1.375265,1.38279,-1
2023-03-10 00:00:00.000000000,1.3825,1.38622,1.376155,1.38323,-1
2023-03-13 00:00:00.000000000,1.379855,1.38173,1.36773,1.373105,-1
2023-03-14 00:00:00.000000000,1.37278,1.37505,1.365165,1.36852,-1
2023-03-15 00:00:00.000000000,1.36845,1.38145,1.366025,1.37679,-1
2023-03-16 00:00:00.000000000,1.3764,1.378805,1.37137,1.3721,-1
2023-03-17 00:00:00.000000000,1.37209,1.37735,1.36779,1.37325,-1
2023-03-20 00:00:00.000000000,1.3721,1.374725,1.365175,1.366485,-1
2023-03-21 00:00:00.000000000,1.366365,1.37374,1.36442,1.37128,-1
2023-03-22 00:00:00.000000000,1.371445,1.374385,1.365695,1.373205,-1
2023-03-23 00:00:00.000000000,1.37335,1.3735,1.363095,1.37154,-1
2023-03-24 00:00:00.000000000,1.37197,1.38048,1.37079,1.374685,-1
2023-03-27 00:00:00.000000000,1.373625,1.374535,1.36494,1.366045,-1
2023-03-28 00:00:00.000000000,1.365725,1.369525,1.35918,1.360265,-1
2023-03-29 00:00:00.000000000,1.36021,1.361675,1.355645,1.35585,-1
2023-03-30 00:00:00.000000000,1.355935,1.358135,1.35161,1.35224,-1
2023-03-31 00:00:00.000000000,1.3525,1.356455,1.350765,1.35172,-1
2023-04-03 00:00:00.000000000,1.34941,1.35366,1.341165,1.34371,-1
2023-04-04 00:00:00.000000000,1.34274,1.34676,1.340635,1.3445,-1
2023-04-05 00:00:00.000000000,1.34452,1.34834,1.34263,1.34574,-1
2023-04-06 00:00:00.000000000,1.3461,1.3506,1.34472,1.349285,-1
2023-04-07 00:00:00.000000000,1.34925,1.353075,1.34857,1.351075,-1
2023-04-10 00:00:00.000000000,1.35054,1.35541,1.348505,1.35092,-1
2023-04-11 00:00:00.000000000,1.3509,1.35163,1.34624,1.34666,-1
2023-04-12 00:00:00.000000000,1.346875,1.34896,1.342825,1.344175,-1
2023-04-13 00:00:00.000000000,1.34375,1.34484,1.33335,1.3337,-1
2023-04-14 00:00:00.000000000,1.33403,1.339575,1.330095,1.337525,-1
2023-04-17 00:00:00.000000000,1.337155,1.34203,1.33427,1.339425,-1
2023-04-18 00:00:00.000000000,1.33955,1.339975,1.33597,1.338995,-1
2023-04-19 00:00:00.000000000,1.339225,1.346715,1.338495,1.346105,-1
2023-04-20 00:00:00.000000000,1.345615,1.348975,1.344855,1.34771,-1
2023-04-21 00:00:00.000000000,1.347775,1.356355,1.3473,1.353905,-1
2023-04-24 00:00:00.000000000,1.3536,1.35675,1.35227,1.354045,-1
2023-04-25 00:00:00.000000000,1.35365,1.364795,1.352485,1.36271,-1
2023-04-26 00:00:00.000000000,1.362615,1.3651,1.359935,1.363655,-1
2023-04-27 00:00:00.000000000,1.3631,1.36454,1.358915,1.359205,-1
2023-04-28 00:00:00.000000000,1.359725,1.366805,1.35363,1.355215,-1
