Date,Open,High,Low,Close,Volume
2023-03-23 00:00:00.000000000,0.6685,0.67556,0.66698,0.668365,-1
2023-03-24 00:00:00.000000000,0.668595,0.669445,0.662525,0.6645,-1
2023-03-27 00:00:00.000000000,0.665275,0.6666,0.66339,0.66505,-1
2023-03-28 00:00:00.000000000,0.664925,0.671035,0.664585,0.670875,-1
2023-03-29 00:00:00.000000000,0.6706,0.67133,0.66615,0.66844,-1
2023-03-30 00:00:00.000000000,0.66858,0.67184,0.66615,0.67123,-1
2023-03-31 00:00:00.000000000,0.6711,0.67379,0.66703,0.66854,-1
2023-04-03 00:00:00.000000000,0.6691,0.67901,0.66511,0.67855,-1
2023-04-04 00:00:00.000000000,0.6783,0.67933,0.67207,0.675145,-1
2023-04-05 00:00:00.000000000,0.67535,0.67808,0.667705,0.67187,-1
2023-04-06 00:00:00.000000000,0.671865,0.67254,0.665315,0.66718,-1
2023-04-07 00:00:00.000000000,0.667225,0.669155,0.66412,0.667415,-1
2023-04-10 00:00:00.000000000,0.667305,0.668045,0.661945,0.664115,-1
2023-04-11 00:00:00.000000000,0.664075,0.66798,0.66382,0.665355,-1
2023-04-12 00:00:00.000000000,0.66545,0.67234,0.664845,0.66907,-1
2023-04-13 00:00:00.000000000,0.669405,0.67969,0.66854,0.678195,-1
2023-04-14 00:00:00.000000000,0.67825,0.680605,0.66952,0.670515,-1
2023-04-17 00:00:00.000000000,0.6705,0.671925,0.6681,0.670095,-1
2023-04-18 00:00:00.000000000,0.6699,0.67475,0.669595,0.672565,-1
2023-04-19 00:00:00.000000000,0.672325,0.674145,0.669025,0.671305,-1
2023-04-20 00:00:00.000000000,0.6716,0.67717,0.6697,0.674405,-1
2023-04-21 00:00:00.000000000,0.6743,0.67479,0.66778,0.668835,-1
2023-04-24 00:00:00.000000000,0.6697,0.669835,0.66657,0.669595,-1
2023-04-25 00:00:00.000000000,0.669245,0.67056,0.661455,0.66258,-1
2023-04-26 00:00:00.000000000,0.663,0.663935,0.659155,0.660415,-1
2023-04-27 00:00:00.000000000,0.660075,0.663545,0.65954,0.66301,-1
2023-04-28 00:00:00.000000000,0.6627,0.664235,0.65739,0.660765,-1
2023-05-01 00:00:00.000000000,0.661725,0.66683,0.66077,0.663075,-1
2023-05-02 00:00:00.000000000,0.66285,0.671725,0.66207,0.66627,-1
2023-05-03 00:00:00.000000000,0.66635,0.67036,0.66493,0.667045,-1
2023-05-04 00:00:00.000000000,0.66765,0.67065,0.664035,0.669265,-1
2023-05-05 00:00:00.000000000,0.669375,0.67572,0.669055,0.67485,-1
2023-05-08 00:00:00.000000000,0.675075,0.680385,0.674,0.678325,-1
2023-05-09 00:00:00.000000000,0.67791,0.67869,0.67466,0.676215,-1
2023-05-10 00:00:00.000000000,0.67625,0.681835,0.674425,0.67793,-1
2023-05-11 00:00:00.000000000,0.677525,0.679615,0.66889,0.67022,-1
2023-05-12 00:00:00.000000000,0.670425,0.670645,0.66364,0.664565,-1
2023-05-15 00:00:00.000000000,0.6648,0.670865,0.66418,0.67003,-1
2023-05-16 00:00:00.000000000,0.670045,0.67098,0.66513,0.66553,-1
2023-05-17 00:00:00.000000000,0.6659,0.667325,0.66291,0.66594,-1
2023-05-18 00:00:00.000000000,0.666325,0.66692,0.660505,0.66221,-1
2023-05-19 00:00:00.000000000,0.66211,0.667525,0.66167,0.664965,-1
2023-05-22 00:00:00.000000000,0.66463,0.666775,0.66273,0.665245,-1
2023-05-23 00:00:00.000000000,0.665085,0.666195,0.66075,0.660975,-1
2023-05-24 00:00:00.000000000,0.661175,0.66154,0.652995,0.654425,-1
2023-05-25 00:00:00.000000000,0.65432,0.654705,0.649875,0.650535,-1
2023-05-26 00:00:00.000000000,0.65075,0.654435,0.649045,0.6516,-1
2023-05-29 00:00:00.000000000,0.65235,0.655425,0.652045,0.653915,-1
2023-05-30 00:00:00.000000000,0.65395,0.655955,0.650305,0.65169,-1
2023-05-31 00:00:00.000000000,0.651575,0.653965,0.645835,0.650345,-1
2023-06-01 00:00:00.000000000,0.65,0.65816,0.648455,0.65703,-1
2023-06-02 00:00:00.000000000,0.65685,0.663875,0.65685,0.66059,-1
2023-06-05 00:00:00.000000000,0.6605,0.66377,0.65795,0.661735,-1
2023-06-06 00:00:00.000000000,0.6624,0.66856,0.66097,0.667095,-1
2023-06-07 00:00:00.000000000,0.667125,0.67175,0.664175,0.66524,-1
2023-06-08 00:00:00.000000000,0.665575,0.67182,0.665205,0.67163,-1
2023-06-09 00:00:00.000000000,0.6712,0.67508,0.669275,0.67409,-1
2023-06-12 00:00:00.000000000,0.6739,0.67736,0.673155,0.67504,-1
2023-06-13 00:00:00.000000000,0.675275,0.680705,0.673795,0.67667,-1
2023-06-14 00:00:00.000000000,0.676525,0.683575,0.675575,0.679595,-1
2023-06-15 00:00:00.000000000,0.680375,0.68929,0.67665,0.68824,-1
2023-06-16 00:00:00.000000000,0.688555,0.68998,0.68552,0.687115,-1
2023-06-19 00:00:00.000000000,0.68736,0.688265,0.683395,0.68505,-1
2023-06-20 00:00:00.000000000,0.68475,0.685545,0.67531,0.678525,-1
2023-06-21 00:00:00.000000000,0.678605,0.680465,0.6741,0.679685,-1
2023-06-22 00:00:00.000000000,0.680075,0.68062,0.674475,0.675645,-1
2023-06-23 00:00:00.000000000,0.6754,0.67678,0.666285,0.667775,-1
2023-06-26 00:00:00.000000000,0.6682,0.669395,0.66676,0.667525,-1
2023-06-27 00:00:00.000000000,0.66785,0.67208,0.66699,0.66863,-1
2023-06-28 00:00:00.000000000,0.66852,0.66894,0.659705,0.66003,-1
2023-06-29 00:00:00.000000000,0.660775,0.66406,0.65953,0.66166,-1
2023-06-30 00:00:00.000000000,0.661625,0.667165,0.66033,0.66665,-1
2023-07-03 00:00:00.000000000,0.66635,0.669185,0.663695,0.667255,-1
2023-07-04 00:00:00.000000000,0.66689,0.670545,0.66415,0.66924,-1
2023-07-05 00:00:00.000000000,0.66965,0.669855,0.66531,0.66549,-1
2023-07-06 00:00:00.000000000,0.6655,0.66879,0.659915,0.66255,-1
2023-07-07 00:00:00.000000000,0.66267,0.670075,0.66198,0.6689,-1
2023-07-10 00:00:00.000000000,0.66825,0.66963,0.662365,0.66752,-1
2023-07-11 00:00:00.000000000,0.66766,0.669515,0.66509,0.66868,-1
2023-07-12 00:00:00.000000000,0.668275,0.679615,0.6682,0.67856,-1
2023-07-13 00:00:00.000000000,0.678695,0.68948,0.67843,0.688895,-1
2023-07-14 00:00:00.000000000,0.68835,0.68951,0.683055,0.683735,-1
2023-07-17 00:00:00.000000000,0.6838,0.684235,0.67876,0.68161,-1
2023-07-18 00:00:00.000000000,0.68202,0.68373,0.678905,0.68116,-1
2023-07-19 00:00:00.000000000,0.681325,0.682015,0.67502,0.677215,-1
2023-07-20 00:00:00.000000000,0.677125,0.684685,0.676535,0.677905,-1
2023-07-21 00:00:00.000000000,0.6776,0.678785,0.67224,0.673,-1
2023-07-24 00:00:00.000000000,0.673325,0.675625,0.671505,0.673955,-1
2023-07-25 00:00:00.000000000,0.67399,0.679505,0.67253,0.679195,-1
2023-07-26 00:00:00.000000000,0.678375,0.67935,0.672965,0.675765,-1
2023-07-27 00:00:00.000000000,0.67588,0.682135,0.66983,0.67094,-1
2023-07-28 00:00:00.000000000,0.670625,0.671355,0.662275,0.66499,-1
2023-07-31 00:00:00.000000000,0.665625,0.673965,0.664905,0.67172,-1
2023-08-01 00:00:00.000000000,0.67215,0.67236,0.660215,0.661325,-1
2023-08-02 00:00:00.000000000,0.6615,0.662995,0.652705,0.65385,-1
2023-08-03 00:00:00.000000000,0.653975,0.65686,0.651425,0.655055,-1
2023-08-04 00:00:00.000000000,0.65525,0.66096,0.654545,0.657225,-1
2023-08-07 00:00:00.000000000,0.6575,0.6593,0.65553,0.65737,-1
2023-08-08 00:00:00.000000000,0.657135,0.65765,0.649675,0.6544,-1
2023-08-09 00:00:00.000000000,0.654275,0.65713,0.65201,0.6528,-1
2023-08-10 00:00:00.000000000,0.65295,0.66168,0.65142,0.65152,-1
