Date,Open,High,Low,Close,Volume
1970-01-01 00:00:00.020230213,1.20605,1.215205,1.203095,1.21389,-1
1970-01-01 00:00:00.020230214,1.213325,1.227005,1.21173,1.21719,-1
1970-01-01 00:00:00.020230215,1.217105,1.218185,1.198975,1.203585,-1
1970-01-01 00:00:00.020230216,1.20316,1.207445,1.196555,1.199095,-1
1970-01-01 00:00:00.020230217,1.198915,1.20495,1.19151,1.20381,-1
2023-02-17 00:00:00.000000000,1.198915,1.20495,1.19151,1.20381,-1
2023-02-20 00:00:00.000000000,1.20336,1.2057,1.20148,1.204295,-1
2023-02-21 00:00:00.000000000,1.204,1.214795,1.198615,1.211185,-1
2023-02-22 00:00:00.000000000,1.210975,1.213565,1.20348,1.204625,-1
2023-02-23 00:00:00.000000000,1.20426,1.207505,1.199215,1.20128,-1
2023-02-24 00:00:00.000000000,1.20164,1.204205,1.192815,1.19458,-1
2023-02-27 00:00:00.000000000,1.195575,1.206605,1.19226,1.2064,-1
2023-02-28 00:00:00.000000000,1.205675,1.214355,1.20181,1.20214,-1
2023-03-01 00:00:00.000000000,1.2019,1.20892,1.196555,1.20311,-1
2023-03-02 00:00:00.000000000,1.202595,1.20366,1.19248,1.194875,-1
2023-03-03 00:00:00.000000000,1.19487,1.204865,1.19438,1.203795,-1
2023-03-06 00:00:00.000000000,1.203025,1.2049,1.19928,1.20219,-1
2023-03-07 00:00:00.000000000,1.202205,1.20654,1.18215,1.182985,-1
2023-03-08 00:00:00.000000000,1.1831,1.18594,1.180305,1.18446,-1
2023-03-09 00:00:00.000000000,1.183875,1.19392,1.1832,1.192755,-1
2023-03-10 00:00:00.000000000,1.192,1.211385,1.190795,1.20276,-1
2023-03-13 00:00:00.000000000,1.208645,1.22,1.20466,1.218385,-1
2023-03-14 00:00:00.000000000,1.21755,1.22045,1.213585,1.21577,-1
2023-03-15 00:00:00.000000000,1.2156,1.21818,1.201045,1.20567,-1
2023-03-16 00:00:00.000000000,1.20618,1.2128,1.202725,1.21084,-1
2023-03-17 00:00:00.000000000,1.211075,1.220095,1.21022,1.218,-1
2023-03-20 00:00:00.000000000,1.220145,1.22855,1.216705,1.22778,-1
2023-03-21 00:00:00.000000000,1.22794,1.2283,1.217885,1.221755,-1
2023-03-22 00:00:00.000000000,1.221775,1.233555,1.220905,1.22689,-1
2023-03-23 00:00:00.000000000,1.226855,1.234375,1.22614,1.22866,-1
2023-03-24 00:00:00.000000000,1.22854,1.229255,1.219055,1.22331,-1
2023-03-27 00:00:00.000000000,1.223175,1.22933,1.22192,1.228535,-1
2023-03-28 00:00:00.000000000,1.228405,1.234935,1.228115,1.23428,-1
2023-03-29 00:00:00.000000000,1.2341,1.2362,1.230285,1.231405,-1
2023-03-30 00:00:00.000000000,1.2311,1.239315,1.22937,1.238605,-1
2023-03-31 00:00:00.000000000,1.2386,1.242315,1.232435,1.23368,-1
2023-04-03 00:00:00.000000000,1.233,1.24235,1.22746,1.241215,-1
2023-04-04 00:00:00.000000000,1.241075,1.25255,1.23952,1.250095,-1
2023-04-05 00:00:00.000000000,1.25035,1.25146,1.24328,1.24626,-1
2023-04-06 00:00:00.000000000,1.24605,1.248695,1.24128,1.24399,-1
2023-04-07 00:00:00.000000000,1.244125,1.24561,1.23893,1.241975,-1
2023-04-10 00:00:00.000000000,1.243095,1.24426,1.23444,1.2382,-1
2023-04-11 00:00:00.000000000,1.2383,1.24568,1.23799,1.24246,-1
2023-04-12 00:00:00.000000000,1.2426,1.24954,1.23987,1.248485,-1
2023-04-13 00:00:00.000000000,1.24783,1.253765,1.24783,1.25228,-1
