Date,Open,High,Low,Close,Volume
2023-07-21 00:00:00.000000000,1.113305,1.11451,1.110795,1.112345,-1
2023-07-24 00:00:00.000000000,1.11265,1.1147,1.10603,1.106435,-1
2023-07-25 00:00:00.000000000,1.1065,1.108695,1.10208,1.10534,-1
2023-07-26 00:00:00.000000000,1.10545,1.11068,1.103785,1.108595,-1
2023-07-27 00:00:00.000000000,1.10858,1.11497,1.096595,1.097655,-1
2023-07-28 00:00:00.000000000,1.0978,1.10476,1.094365,1.101445,-1
2023-07-31 00:00:00.000000000,1.102075,1.10459,1.09935,1.099705,-1
2023-08-01 00:00:00.000000000,1.099575,1.1003,1.09524,1.098455,-1
2023-08-02 00:00:00.000000000,1.09825,1.10202,1.09178,1.09381,-1
2023-08-03 00:00:00.000000000,1.09385,1.096295,1.091235,1.09491,-1
2023-08-04 00:00:00.000000000,1.094495,1.104205,1.09347,1.100745,-1
2023-08-07 00:00:00.000000000,1.101825,1.101915,1.096545,1.100245,-1
2023-08-08 00:00:00.000000000,1.1004,1.101135,1.09291,1.095665,-1
2023-08-09 00:00:00.000000000,1.095595,1.09954,1.0952,1.097415,-1
2023-08-10 00:00:00.000000000,1.097575,1.106535,1.096735,1.098085,-1
